invoice_id,branch,city,category,payment_method,date,unit_price,quantity,rating,profit_margin,total_price,year,month
3040,WALM095,Big Spring,Fashion accessories,Ewallet,2023-10-26,50.0,2.0,8.0,0.33,100.0,2023,october
3041,WALM037,League City,Home and lifestyle,Ewallet,2020-05-26,57.0,1.0,4.0,0.48,57.0,2020,may
3042,WALM069,Rockwall,Fashion accessories,Ewallet,2020-08-27,20.0,1.0,9.0,0.33,20.0,2020,august
3043,WALM085,Kerrville,Home and lifestyle,Ewallet,2020-03-19,83.0,1.0,9.0,0.33,83.0,2020,march
3044,WALM048,Harlingen,Fashion accessories,Ewallet,2020-01-11,54.0,1.0,4.0,0.48,54.0,2020,january
3045,WALM024,Carrollton,Home and lifestyle,Ewallet,2022-11-27,43.0,3.0,4.0,0.48,129.0,2022,november
3046,WALM018,Frisco,Fashion accessories,Ewallet,2021-05-08,35.0,3.0,9.0,0.48,105.0,2021,may
3047,WALM061,Cedar Park,Home and lifestyle,Ewallet,2021-08-14,59.0,3.0,7.0,0.33,177.0,2021,august
3048,WALM063,Georgetown,Fashion accessories,Ewallet,2021-09-12,42.0,3.0,6.0,0.33,126.0,2021,september
3049,WALM096,Eagle Pass,Home and lifestyle,Ewallet,2023-12-08,67.0,3.0,5.0,0.33,201.0,2023,december
3050,WALM004,Austin,Fashion accessories,Ewallet,2022-02-19,72.0,3.0,4.0,0.48,216.0,2022,febuary
3051,WALM093,Angleton,Home and lifestyle,Ewallet,2023-01-18,20.0,2.0,8.0,0.33,40.0,2023,january
3052,WALM091,Little Elm,Fashion accessories,Ewallet,2020-04-24,81.0,1.0,4.0,0.33,81.0,2020,april
3053,WALM016,Brownsville,Home and lifestyle,Ewallet,2023-05-30,62.0,3.0,5.0,0.48,186.0,2023,may
3054,WALM069,Rockwall,Fashion accessories,Ewallet,2020-01-23,56.0,1.0,7.0,0.33,56.0,2020,january
3055,WALM006,El Paso,Home and lifestyle,Ewallet,2022-11-18,16.0,3.0,9.0,0.48,48.0,2022,november
3056,WALM023,Midland,Fashion accessories,Ewallet,2023-11-09,22.0,3.0,5.0,0.48,66.0,2023,november
3057,WALM013,Irving,Home and lifestyle,Ewallet,2021-02-27,18.0,2.0,6.0,0.48,36.0,2021,febuary
3058,WALM036,Allen,Fashion accessories,Ewallet,2020-12-17,22.0,1.0,9.0,0.48,22.0,2020,december
3059,WALM052,Mansfield,Home and lifestyle,Ewallet,2022-03-23,62.0,3.0,8.0,0.57,186.0,2022,march
3060,WALM052,Mansfield,Fashion accessories,Ewallet,2023-07-24,21.0,1.0,6.0,0.57,21.0,2023,july
3061,WALM005,Fort Worth,Home and lifestyle,Ewallet,2020-01-07,43.0,3.0,6.0,0.48,129.0,2020,january
3062,WALM078,Del Rio,Fashion accessories,Ewallet,2021-01-14,15.0,1.0,9.0,0.33,15.0,2021,january
3063,WALM049,North Richland Hills,Home and lifestyle,Ewallet,2023-12-02,72.0,3.0,9.0,0.48,216.0,2023,december
3064,WALM063,Georgetown,Fashion accessories,Ewallet,2022-03-19,46.0,2.0,9.0,0.33,92.0,2022,march
3065,WALM030,Richardson,Home and lifestyle,Ewallet,2020-11-22,17.0,2.0,9.0,0.48,34.0,2020,november
3066,WALM076,Huntsville,Fashion accessories,Ewallet,2023-12-25,61.0,2.0,9.0,0.33,122.0,2023,december
3067,WALM047,Flower Mound,Home and lifestyle,Ewallet,2021-01-31,45.0,1.0,8.0,0.48,45.0,2021,january
3068,WALM026,Denton,Fashion accessories,Ewallet,2022-05-15,24.0,1.0,8.0,0.48,24.0,2022,may
3069,WALM015,Grand Prairie,Home and lifestyle,Ewallet,2020-11-27,82.0,2.0,7.0,0.48,164.0,2020,november
3070,WALM027,Abilene,Fashion accessories,Ewallet,2023-06-09,41.0,2.0,8.0,0.48,82.0,2023,june
3071,WALM020,Killeen,Home and lifestyle,Ewallet,2023-06-19,33.0,1.0,6.0,0.48,33.0,2023,june
3072,WALM058,Port Arthur,Fashion accessories,Ewallet,2020-09-09,80.0,2.0,9.0,0.33,160.0,2020,september
3073,WALM031,Lewisville,Home and lifestyle,Ewallet,2023-01-22,17.0,1.0,4.0,0.48,17.0,2023,january
3074,WALM048,Harlingen,Fashion accessories,Ewallet,2023-06-05,15.0,1.0,7.0,0.48,15.0,2023,june
3075,WALM044,Pharr,Home and lifestyle,Ewallet,2023-07-08,19.0,1.0,6.0,0.48,19.0,2023,july
3076,WALM012,Garland,Fashion accessories,Ewallet,2022-09-05,78.0,3.0,7.0,0.48,234.0,2022,september
3077,WALM060,DeSoto,Home and lifestyle,Ewallet,2022-07-22,68.0,2.0,5.0,0.33,136.0,2022,july
3078,WALM047,Flower Mound,Fashion accessories,Ewallet,2021-07-03,57.0,2.0,6.0,0.48,114.0,2021,july
3079,WALM076,Huntsville,Home and lifestyle,Ewallet,2022-05-30,73.0,3.0,7.0,0.33,219.0,2022,may
3080,WALM098,Mineral Wells,Fashion accessories,Ewallet,2022-11-25,74.0,1.0,5.0,0.18,74.0,2022,november
3081,WALM007,Arlington,Home and lifestyle,Ewallet,2020-04-20,40.0,1.0,5.0,0.48,40.0,2020,april
3082,WALM059,Pflugerville,Fashion accessories,Ewallet,2023-03-01,18.0,3.0,7.0,0.33,54.0,2023,march
3083,WALM078,Del Rio,Home and lifestyle,Ewallet,2021-01-09,30.0,2.0,9.0,0.33,60.0,2021,january
3084,WALM083,Farmers Branch,Fashion accessories,Ewallet,2022-08-09,33.0,3.0,5.0,0.33,99.0,2022,august
3085,WALM017,McKinney,Home and lifestyle,Ewallet,2023-04-16,17.0,3.0,6.0,0.48,51.0,2023,april
3086,WALM011,Lubbock,Fashion accessories,Ewallet,2021-05-13,73.0,1.0,9.0,0.48,73.0,2021,may
3087,WALM077,Coppell,Home and lifestyle,Ewallet,2020-01-01,21.0,3.0,9.0,0.33,63.0,2020,january
3088,WALM041,Mission,Fashion accessories,Ewallet,2020-01-20,27.0,2.0,9.0,0.48,54.0,2020,january
3089,WALM022,Mesquite,Home and lifestyle,Ewallet,2020-01-04,27.0,3.0,5.0,0.48,81.0,2020,january
3090,WALM039,Longview,Fashion accessories,Ewallet,2021-08-18,36.0,1.0,9.0,0.48,36.0,2021,august
3091,WALM001,Houston,Home and lifestyle,Ewallet,2023-07-25,47.0,1.0,4.0,0.36,47.0,2023,july
3092,WALM085,Kerrville,Fashion accessories,Ewallet,2022-06-21,68.0,3.0,9.0,0.33,204.0,2022,june
3093,WALM067,Haltom City,Home and lifestyle,Ewallet,2023-08-04,64.0,3.0,6.0,0.33,192.0,2023,august
3094,WALM002,Dallas,Fashion accessories,Ewallet,2022-01-23,71.0,3.0,6.0,0.36,213.0,2022,january
3095,WALM093,Angleton,Home and lifestyle,Ewallet,2022-03-09,84.0,3.0,7.0,0.33,252.0,2022,march
3096,WALM001,Houston,Fashion accessories,Ewallet,2022-11-19,29.0,3.0,4.0,0.36,87.0,2022,november
3097,WALM060,DeSoto,Home and lifestyle,Ewallet,2020-07-07,20.0,3.0,8.0,0.33,60.0,2020,july
3098,WALM024,Carrollton,Fashion accessories,Ewallet,2021-09-20,56.0,1.0,5.0,0.48,56.0,2021,september
3099,WALM026,Denton,Home and lifestyle,Ewallet,2023-11-27,47.0,2.0,5.0,0.48,94.0,2023,november
3100,WALM083,Farmers Branch,Fashion accessories,Ewallet,2020-07-20,62.0,2.0,7.0,0.33,124.0,2020,july
3101,WALM093,Angleton,Home and lifestyle,Ewallet,2023-01-26,21.0,3.0,9.0,0.33,63.0,2023,january
3102,WALM042,Bryan,Fashion accessories,Ewallet,2021-12-29,81.0,1.0,8.0,0.48,81.0,2021,december
3103,WALM002,Dallas,Home and lifestyle,Ewallet,2022-01-22,83.0,1.0,8.0,0.36,83.0,2022,january
3104,WALM057,Euless,Fashion accessories,Ewallet,2023-08-30,46.0,3.0,4.0,0.33,138.0,2023,august
3105,WALM033,Pearland,Home and lifestyle,Ewallet,2020-03-02,18.0,3.0,9.0,0.48,54.0,2020,march
3106,WALM066,Grapevine,Fashion accessories,Ewallet,2020-02-12,16.0,2.0,7.0,0.33,32.0,2020,febuary
3107,WALM092,Lake Jackson,Home and lifestyle,Ewallet,2022-01-07,18.0,1.0,8.0,0.33,18.0,2022,january
3108,WALM022,Mesquite,Fashion accessories,Ewallet,2020-06-05,78.0,3.0,5.0,0.48,234.0,2020,june
3109,WALM005,Fort Worth,Home and lifestyle,Ewallet,2022-02-07,31.0,2.0,5.0,0.48,62.0,2022,febuary
3110,WALM039,Longview,Fashion accessories,Ewallet,2023-07-01,15.0,1.0,9.0,0.48,15.0,2023,july
3111,WALM004,Austin,Home and lifestyle,Ewallet,2021-09-14,32.0,2.0,6.0,0.48,64.0,2021,september
3112,WALM079,La Porte,Fashion accessories,Ewallet,2023-09-11,37.0,3.0,5.0,0.33,111.0,2023,september
3113,WALM085,Kerrville,Home and lifestyle,Ewallet,2023-08-05,54.0,1.0,4.0,0.33,54.0,2023,august
3114,WALM021,McAllen,Fashion accessories,Ewallet,2021-04-22,74.0,1.0,6.0,0.48,74.0,2021,april
3115,WALM001,Houston,Home and lifestyle,Ewallet,2021-11-19,35.0,1.0,4.0,0.36,35.0,2021,november
3116,WALM010,Laredo,Fashion accessories,Ewallet,2023-06-28,68.0,3.0,7.0,0.48,204.0,2023,june
3117,WALM037,League City,Home and lifestyle,Ewallet,2020-11-18,28.0,1.0,7.0,0.48,28.0,2020,november
3118,WALM062,Galveston,Fashion accessories,Ewallet,2020-08-13,63.0,3.0,8.0,0.33,189.0,2020,august
3119,WALM047,Flower Mound,Home and lifestyle,Ewallet,2022-04-21,74.0,2.0,4.0,0.48,148.0,2022,april
3120,WALM093,Angleton,Fashion accessories,Ewallet,2021-10-09,55.0,2.0,7.0,0.33,110.0,2021,october
3121,WALM005,Fort Worth,Home and lifestyle,Ewallet,2021-02-15,18.0,3.0,9.0,0.48,54.0,2021,febuary
3122,WALM045,Missouri City,Fashion accessories,Credit card,2022-10-21,56.0,3.0,8.0,0.48,168.0,2022,october
3123,WALM048,Harlingen,Home and lifestyle,Ewallet,2021-07-12,15.0,2.0,8.0,0.48,30.0,2021,july
3124,WALM098,Mineral Wells,Fashion accessories,Ewallet,2021-08-11,49.0,2.0,6.0,0.18,98.0,2021,august
3125,WALM068,Burleson,Home and lifestyle,Ewallet,2021-02-03,50.0,2.0,4.0,0.33,100.0,2021,febuary
3126,WALM011,Lubbock,Fashion accessories,Ewallet,2020-12-23,52.0,3.0,8.0,0.48,156.0,2020,december
3127,WALM008,Corpus Christi,Home and lifestyle,Ewallet,2020-03-07,57.0,3.0,8.0,0.48,171.0,2020,march
3128,WALM033,Pearland,Fashion accessories,Ewallet,2020-07-03,21.0,1.0,8.0,0.48,21.0,2020,july
3129,WALM007,Arlington,Home and lifestyle,Ewallet,2022-03-20,40.0,1.0,8.0,0.48,40.0,2022,march
3130,WALM079,La Porte,Fashion accessories,Ewallet,2023-01-25,63.0,1.0,5.0,0.33,63.0,2023,january
3131,WALM034,College Station,Home and lifestyle,Ewallet,2021-04-17,27.0,1.0,4.0,0.48,27.0,2021,april
3132,WALM005,Fort Worth,Fashion accessories,Ewallet,2023-05-29,57.0,3.0,7.0,0.48,171.0,2023,may
3133,WALM004,Austin,Home and lifestyle,Ewallet,2020-06-26,82.0,3.0,6.0,0.48,246.0,2020,june
3134,WALM040,Edinburg,Fashion accessories,Ewallet,2020-08-29,85.0,2.0,4.0,0.48,170.0,2020,august
3135,WALM096,Eagle Pass,Home and lifestyle,Ewallet,2020-08-19,85.0,1.0,8.0,0.33,85.0,2020,august
3136,WALM088,Cleburne,Fashion accessories,Ewallet,2022-07-17,58.0,2.0,4.0,0.33,116.0,2022,july
3137,WALM071,Lufkin,Home and lifestyle,Ewallet,2022-12-06,36.0,3.0,6.0,0.33,108.0,2022,december
3138,WALM060,DeSoto,Fashion accessories,Ewallet,2021-09-18,43.0,2.0,6.0,0.33,86.0,2021,september
3139,WALM017,McKinney,Home and lifestyle,Ewallet,2023-07-10,45.0,3.0,6.0,0.48,135.0,2023,july
3140,WALM053,Conroe,Fashion accessories,Ewallet,2021-05-13,40.0,1.0,4.0,0.21,40.0,2021,may
3141,WALM091,Little Elm,Home and lifestyle,Ewallet,2022-01-03,49.0,2.0,6.0,0.33,98.0,2022,january
3142,WALM004,Austin,Fashion accessories,Ewallet,2020-10-02,67.0,2.0,6.0,0.48,134.0,2020,october
3143,WALM042,Bryan,Home and lifestyle,Ewallet,2021-10-09,25.0,3.0,6.0,0.48,75.0,2021,october
3144,WALM092,Lake Jackson,Fashion accessories,Ewallet,2022-05-22,61.0,3.0,6.0,0.33,183.0,2022,may
3145,WALM045,Missouri City,Home and lifestyle,Credit card,2020-05-05,64.0,3.0,8.0,0.48,192.0,2020,may
3146,WALM053,Conroe,Fashion accessories,Ewallet,2021-04-17,77.0,1.0,7.0,0.21,77.0,2021,april
3147,WALM083,Farmers Branch,Home and lifestyle,Ewallet,2021-02-13,85.0,2.0,8.0,0.33,170.0,2021,febuary
3148,WALM001,Houston,Fashion accessories,Ewallet,2020-07-04,54.0,1.0,5.0,0.36,54.0,2020,july
3149,WALM094,Alamo,Home and lifestyle,Ewallet,2021-10-22,60.0,1.0,6.0,0.33,60.0,2021,october
3150,WALM023,Midland,Fashion accessories,Ewallet,2023-04-27,78.0,3.0,9.0,0.48,234.0,2023,april
3151,WALM051,New Braunfels,Home and lifestyle,Ewallet,2023-09-26,64.0,1.0,8.0,0.48,64.0,2023,september
3152,WALM019,Pasadena,Fashion accessories,Ewallet,2022-09-30,63.0,2.0,7.0,0.48,126.0,2022,september
3153,WALM011,Lubbock,Home and lifestyle,Ewallet,2023-10-30,58.0,3.0,8.0,0.48,174.0,2023,october
3154,WALM015,Grand Prairie,Fashion accessories,Ewallet,2021-03-06,62.0,2.0,5.0,0.48,124.0,2021,march
3155,WALM008,Corpus Christi,Home and lifestyle,Ewallet,2021-08-05,52.0,3.0,6.0,0.48,156.0,2021,august
3156,WALM049,North Richland Hills,Fashion accessories,Ewallet,2020-12-18,43.0,3.0,5.0,0.48,129.0,2020,december
3157,WALM040,Edinburg,Home and lifestyle,Ewallet,2021-10-26,21.0,1.0,4.0,0.48,21.0,2021,october
3158,WALM057,Euless,Fashion accessories,Ewallet,2020-03-26,30.0,3.0,4.0,0.33,90.0,2020,march
3159,WALM076,Huntsville,Home and lifestyle,Ewallet,2021-12-08,47.0,3.0,8.0,0.33,141.0,2021,december
3160,WALM053,Conroe,Fashion accessories,Ewallet,2023-06-26,42.0,1.0,9.0,0.21,42.0,2023,june
3161,WALM064,Bedford,Home and lifestyle,Ewallet,2022-07-05,63.0,1.0,9.0,0.33,63.0,2022,july
3162,WALM007,Arlington,Fashion accessories,Ewallet,2023-07-27,51.0,2.0,8.0,0.48,102.0,2023,july
3163,WALM061,Cedar Park,Home and lifestyle,Ewallet,2021-09-30,54.0,3.0,5.0,0.33,162.0,2021,september
3164,WALM100,Canyon,Fashion accessories,Ewallet,2023-09-28,17.0,3.0,6.0,0.18,51.0,2023,september
3165,WALM080,Nacogdoches,Home and lifestyle,Ewallet,2020-06-28,51.0,2.0,6.0,0.33,102.0,2020,june
3166,WALM071,Lufkin,Fashion accessories,Ewallet,2022-07-09,30.0,2.0,8.0,0.33,60.0,2022,july
3167,WALM047,Flower Mound,Home and lifestyle,Ewallet,2023-06-15,33.0,2.0,7.0,0.48,66.0,2023,june
3168,WALM052,Mansfield,Fashion accessories,Ewallet,2021-01-05,43.0,1.0,7.0,0.57,43.0,2021,january
3169,WALM015,Grand Prairie,Home and lifestyle,Ewallet,2022-01-05,42.0,3.0,5.0,0.48,126.0,2022,january
3170,WALM063,Georgetown,Fashion accessories,Ewallet,2023-02-21,53.0,3.0,4.0,0.33,159.0,2023,febuary
3171,WALM047,Flower Mound,Home and lifestyle,Ewallet,2023-06-05,71.0,3.0,6.0,0.48,213.0,2023,june
3172,WALM076,Huntsville,Fashion accessories,Ewallet,2021-12-01,24.0,1.0,8.0,0.33,24.0,2021,december
3173,WALM012,Garland,Home and lifestyle,Ewallet,2021-03-30,72.0,3.0,4.0,0.48,216.0,2021,march
3174,WALM071,Lufkin,Fashion accessories,Ewallet,2022-05-01,37.0,2.0,4.0,0.33,74.0,2022,may
3175,WALM059,Pflugerville,Home and lifestyle,Ewallet,2021-01-07,44.0,3.0,6.0,0.33,132.0,2021,january
3176,WALM026,Denton,Fashion accessories,Ewallet,2023-06-25,41.0,3.0,5.0,0.48,123.0,2023,june
3177,WALM018,Frisco,Home and lifestyle,Ewallet,2022-10-10,18.0,2.0,6.0,0.48,36.0,2022,october
3178,WALM096,Eagle Pass,Fashion accessories,Ewallet,2021-06-26,53.0,2.0,9.0,0.18,106.0,2021,june
3179,WALM062,Galveston,Home and lifestyle,Ewallet,2023-04-10,80.0,1.0,6.0,0.33,80.0,2023,april
3180,WALM049,North Richland Hills,Fashion accessories,Ewallet,2021-10-27,36.0,1.0,6.0,0.48,36.0,2021,october
3181,WALM027,Abilene,Home and lifestyle,Ewallet,2021-03-01,82.0,1.0,4.0,0.48,82.0,2021,march
3182,WALM057,Euless,Fashion accessories,Ewallet,2020-03-25,69.0,2.0,6.0,0.33,138.0,2020,march
3183,WALM039,Longview,Home and lifestyle,Ewallet,2023-11-11,52.0,1.0,8.0,0.48,52.0,2023,november
3184,WALM014,Amarillo,Fashion accessories,Ewallet,2023-05-31,48.0,3.0,7.0,0.48,144.0,2023,may
3185,WALM058,Port Arthur,Home and lifestyle,Ewallet,2020-03-19,80.0,2.0,9.0,0.33,160.0,2020,march
3186,WALM009,Plano,Fashion accessories,Ewallet,2021-09-05,75.0,1.0,6.0,0.48,75.0,2021,september
3187,WALM096,Eagle Pass,Home and lifestyle,Ewallet,2022-10-27,50.0,1.0,6.0,0.33,50.0,2022,october
3188,WALM081,Friendswood,Fashion accessories,Ewallet,2020-05-27,37.0,3.0,9.0,0.33,111.0,2020,may
3189,WALM004,Austin,Home and lifestyle,Ewallet,2022-01-28,72.0,1.0,6.0,0.48,72.0,2022,january
3190,WALM085,Kerrville,Fashion accessories,Ewallet,2023-07-20,21.0,2.0,6.0,0.33,42.0,2023,july
3191,WALM016,Brownsville,Home and lifestyle,Ewallet,2023-05-09,60.0,1.0,5.0,0.48,60.0,2023,may
3192,WALM057,Euless,Fashion accessories,Ewallet,2020-04-11,23.0,3.0,5.0,0.33,69.0,2020,april
3193,WALM005,Fort Worth,Home and lifestyle,Ewallet,2022-09-15,35.0,3.0,9.0,0.48,105.0,2022,september
3194,WALM022,Mesquite,Fashion accessories,Ewallet,2023-11-12,48.0,3.0,4.0,0.48,144.0,2023,november
3195,WALM028,Odessa,Home and lifestyle,Ewallet,2022-09-06,56.0,2.0,6.0,0.48,112.0,2022,september
3196,WALM015,Grand Prairie,Fashion accessories,Ewallet,2021-10-12,20.0,2.0,5.0,0.48,40.0,2021,october
3197,WALM085,Kerrville,Home and lifestyle,Ewallet,2022-03-04,51.0,3.0,7.0,0.33,153.0,2022,march
3198,WALM063,Georgetown,Fashion accessories,Ewallet,2020-05-01,47.0,1.0,9.0,0.33,47.0,2020,may
3199,WALM022,Mesquite,Home and lifestyle,Ewallet,2023-11-22,41.0,3.0,5.0,0.48,123.0,2023,november
3200,WALM096,Eagle Pass,Fashion accessories,Ewallet,2021-02-08,82.0,1.0,9.0,0.18,82.0,2021,febuary
3201,WALM017,McKinney,Home and lifestyle,Ewallet,2020-09-28,30.0,3.0,5.0,0.48,90.0,2020,september
3202,WALM019,Pasadena,Fashion accessories,Ewallet,2020-11-27,67.0,1.0,9.0,0.48,67.0,2020,november
3203,WALM097,Alice,Home and lifestyle,Ewallet,2021-11-22,34.0,1.0,8.0,0.18,34.0,2021,november
3204,WALM021,McAllen,Fashion accessories,Ewallet,2020-10-14,80.0,1.0,8.0,0.48,80.0,2020,october
3205,WALM043,Baytown,Home and lifestyle,Ewallet,2020-12-12,22.0,1.0,4.0,0.48,22.0,2020,december
3206,WALM053,Conroe,Fashion accessories,Ewallet,2023-07-10,47.0,3.0,6.0,0.21,141.0,2023,july
3207,WALM018,Frisco,Home and lifestyle,Ewallet,2021-10-03,51.0,1.0,7.0,0.48,51.0,2021,october
3208,WALM030,Richardson,Fashion accessories,Ewallet,2022-09-07,58.0,1.0,4.0,0.48,58.0,2022,september
3209,WALM063,Georgetown,Home and lifestyle,Ewallet,2021-10-30,32.0,2.0,6.0,0.33,64.0,2021,october
3210,WALM043,Baytown,Fashion accessories,Ewallet,2020-12-06,30.0,1.0,6.0,0.48,30.0,2020,december
3211,WALM097,Alice,Home and lifestyle,Ewallet,2020-08-25,37.0,1.0,4.0,0.18,37.0,2020,august
3212,WALM078,Del Rio,Fashion accessories,Ewallet,2022-01-22,53.0,3.0,7.0,0.33,159.0,2022,january
3213,WALM043,Baytown,Home and lifestyle,Ewallet,2020-02-18,56.0,2.0,8.0,0.48,112.0,2020,febuary
3214,WALM077,Coppell,Fashion accessories,Ewallet,2021-10-17,72.0,2.0,6.0,0.33,144.0,2021,october
3215,WALM100,Canyon,Home and lifestyle,Ewallet,2023-11-27,60.0,1.0,4.0,0.18,60.0,2023,november
3216,WALM018,Frisco,Fashion accessories,Ewallet,2021-12-09,40.0,1.0,6.0,0.48,40.0,2021,december
3217,WALM012,Garland,Home and lifestyle,Ewallet,2020-11-09,19.0,3.0,4.0,0.48,57.0,2020,november
3218,WALM095,Big Spring,Fashion accessories,Ewallet,2022-08-26,66.0,2.0,6.0,0.33,132.0,2022,august
3219,WALM028,Odessa,Home and lifestyle,Ewallet,2021-12-18,54.0,1.0,5.0,0.48,54.0,2021,december
3220,WALM066,Grapevine,Fashion accessories,Ewallet,2022-08-31,80.0,3.0,7.0,0.33,240.0,2022,august
3221,WALM070,Hurst,Home and lifestyle,Ewallet,2021-11-21,50.0,1.0,7.0,0.33,50.0,2021,november
3222,WALM062,Galveston,Fashion accessories,Ewallet,2021-03-08,58.0,3.0,7.0,0.33,174.0,2021,march
3223,WALM036,Allen,Home and lifestyle,Ewallet,2022-10-17,31.0,1.0,5.0,0.48,31.0,2022,october
3224,WALM083,Farmers Branch,Fashion accessories,Ewallet,2020-01-08,29.0,1.0,7.0,0.33,29.0,2020,january
3225,WALM001,Houston,Home and lifestyle,Ewallet,2021-12-28,31.0,3.0,6.0,0.36,93.0,2021,december
3226,WALM017,McKinney,Fashion accessories,Ewallet,2021-12-26,85.0,3.0,5.0,0.48,255.0,2021,december
3227,WALM037,League City,Home and lifestyle,Ewallet,2020-03-09,83.0,2.0,4.0,0.48,166.0,2020,march
3228,WALM005,Fort Worth,Fashion accessories,Ewallet,2021-08-11,25.0,1.0,5.0,0.48,25.0,2021,august
3229,WALM044,Pharr,Home and lifestyle,Ewallet,2023-10-24,60.0,2.0,7.0,0.48,120.0,2023,october
3230,WALM068,Burleson,Fashion accessories,Ewallet,2021-11-10,76.0,3.0,7.0,0.33,228.0,2021,november
3231,WALM008,Corpus Christi,Home and lifestyle,Ewallet,2021-12-10,57.0,2.0,8.0,0.48,114.0,2021,december
3232,WALM010,Laredo,Fashion accessories,Ewallet,2021-07-09,74.0,3.0,6.0,0.48,222.0,2021,july
3233,WALM094,Alamo,Home and lifestyle,Ewallet,2021-06-10,51.0,3.0,4.0,0.33,153.0,2021,june
3234,WALM013,Irving,Fashion accessories,Ewallet,2023-11-17,35.0,3.0,5.0,0.48,105.0,2023,november
3235,WALM077,Coppell,Home and lifestyle,Ewallet,2021-07-12,20.0,2.0,7.0,0.33,40.0,2021,july
3236,WALM088,Cleburne,Fashion accessories,Ewallet,2023-08-13,65.0,1.0,5.0,0.33,65.0,2023,august
3237,WALM020,Killeen,Home and lifestyle,Ewallet,2020-09-15,64.0,3.0,8.0,0.48,192.0,2020,september
3238,WALM062,Galveston,Fashion accessories,Ewallet,2021-01-12,61.0,1.0,4.0,0.33,61.0,2021,january
3239,WALM004,Austin,Home and lifestyle,Ewallet,2020-08-23,16.0,1.0,6.0,0.48,16.0,2020,august
3240,WALM063,Georgetown,Fashion accessories,Ewallet,2020-11-08,68.0,1.0,7.0,0.33,68.0,2020,november
3241,WALM080,Nacogdoches,Home and lifestyle,Ewallet,2020-03-12,70.0,3.0,8.0,0.33,210.0,2020,march
3242,WALM042,Bryan,Fashion accessories,Ewallet,2021-11-08,76.0,1.0,4.0,0.48,76.0,2021,november
3243,WALM061,Cedar Park,Home and lifestyle,Ewallet,2022-01-12,84.0,2.0,8.0,0.33,168.0,2022,january
3244,WALM066,Grapevine,Fashion accessories,Ewallet,2020-10-23,18.0,2.0,7.0,0.33,36.0,2020,october
3245,WALM044,Pharr,Home and lifestyle,Ewallet,2023-10-09,71.0,1.0,5.0,0.48,71.0,2023,october
3246,WALM076,Huntsville,Fashion accessories,Ewallet,2023-12-28,44.0,3.0,6.0,0.33,132.0,2023,december
3247,WALM093,Angleton,Home and lifestyle,Ewallet,2020-12-20,27.0,1.0,7.0,0.33,27.0,2020,december
3248,WALM031,Lewisville,Fashion accessories,Ewallet,2023-08-10,52.0,1.0,7.0,0.48,52.0,2023,august
3249,WALM071,Lufkin,Home and lifestyle,Ewallet,2023-06-09,23.0,3.0,5.0,0.33,69.0,2023,june
3250,WALM027,Abilene,Fashion accessories,Ewallet,2020-12-24,51.0,2.0,9.0,0.48,102.0,2020,december
3251,WALM041,Mission,Home and lifestyle,Ewallet,2020-05-11,71.0,1.0,6.0,0.48,71.0,2020,may
3252,WALM030,Richardson,Fashion accessories,Ewallet,2023-11-27,30.0,1.0,7.0,0.48,30.0,2023,november
3253,WALM024,Carrollton,Home and lifestyle,Ewallet,2020-12-10,80.0,3.0,4.0,0.48,240.0,2020,december
3254,WALM071,Lufkin,Fashion accessories,Ewallet,2020-09-30,54.0,1.0,5.0,0.33,54.0,2020,september
3255,WALM004,Austin,Home and lifestyle,Ewallet,2020-12-28,15.0,2.0,6.0,0.48,30.0,2020,december
3256,WALM072,Lancaster,Fashion accessories,Ewallet,2020-08-28,16.0,1.0,7.0,0.33,16.0,2020,august
3257,WALM067,Haltom City,Home and lifestyle,Ewallet,2023-03-12,36.0,3.0,6.0,0.33,108.0,2023,march
3258,WALM077,Coppell,Fashion accessories,Ewallet,2021-12-15,58.0,2.0,8.0,0.33,116.0,2021,december
3259,WALM070,Hurst,Home and lifestyle,Ewallet,2020-11-08,63.0,1.0,5.0,0.33,63.0,2020,november
3260,WALM058,Port Arthur,Fashion accessories,Ewallet,2023-08-23,29.0,3.0,8.0,0.33,87.0,2023,august
3261,WALM067,Haltom City,Home and lifestyle,Ewallet,2020-05-12,31.0,2.0,9.0,0.33,62.0,2020,may
3262,WALM009,Plano,Fashion accessories,Ewallet,2022-08-17,22.0,3.0,8.0,0.48,66.0,2022,august
3263,WALM060,DeSoto,Home and lifestyle,Ewallet,2023-08-16,45.0,1.0,8.0,0.33,45.0,2023,august
3264,WALM098,Mineral Wells,Fashion accessories,Ewallet,2021-08-22,72.0,1.0,6.0,0.18,72.0,2021,august
3265,WALM022,Mesquite,Home and lifestyle,Ewallet,2023-11-16,68.0,3.0,6.0,0.48,204.0,2023,november
3266,WALM093,Angleton,Fashion accessories,Ewallet,2023-12-16,26.0,2.0,8.0,0.33,52.0,2023,december
3267,WALM094,Alamo,Home and lifestyle,Ewallet,2022-10-27,22.0,2.0,9.0,0.33,44.0,2022,october
3268,WALM059,Pflugerville,Fashion accessories,Ewallet,2020-11-21,52.0,1.0,5.0,0.33,52.0,2020,november
3269,WALM080,Nacogdoches,Home and lifestyle,Ewallet,2020-08-19,30.0,3.0,5.0,0.33,90.0,2020,august
3270,WALM066,Grapevine,Fashion accessories,Ewallet,2023-04-10,68.0,3.0,8.0,0.33,204.0,2023,april
